Unnamed: 0_level_1,Unnamed: 1_level_1,#,股票代號/名稱,類別,20260515,0522,0529,0605,0612,0618,Unnamed: 11_level_1,走 勢,總增減,Unnamed: 14_level_1,上週持有%,今日 收盤價,今日 漲跌,Unnamed: 18_level_1
,,1,2399映泰,電腦週邊,0.19,2.10,4.33,1.93,-0.07,3.40,,31,11.88,,38.45,48.05,-3.85,
,,2,3550聯穎,電子零組件,0.29,1.73,-1.09,5.04,2.28,3.41,,31,11.66,,53.98,37.25,3.35,
,,3,2478大毅,電子零組件,1.13,5.71,-2.77,1.94,1.46,4.18,,31,11.65,,69.70,234.00,6.50,
,,4,2492華新科,電子零組件,5.43,1.67,2.07,0.47,0.99,0.61,,30,11.24,,74.46,561.00,19.00,
,,5,2243宏旭-KY,汽車,-0.09,-0.64,0.46,4.98,2.03,3.45,,31,10.19,,64.98,51.70,4.70,
,,6,2493揚博,電子零組件,0.80,-1.68,4.34,1.38,1.57,3.68,,50,10.09,,57.72,273.50,24.50,
,,7,3704合勤控,通信網路,0.79,2.59,2.27,2.01,1.10,0.43,,10,9.19,,65.95,48.25,-1.10,
,,8,3060銘異,電腦週邊,-1.19,0.46,2.06,1.34,-0.12,6.54,,31,9.09,,27.11,37.90,0.65,
,,9,2375凱美,電子零組件,0.61,7.80,2.54,-5.96,1.40,2.27,,50,8.66,,35.38,219.00,19.50,
,,10,2413環科,電子零組件,-0.13,0.99,-0.07,-0.83,6.20,0.70,,30,6.86,,63.89,56.50,-1.20,
,,11,2481強茂,半導體,8.03,0.41,-0.08,1.33,-1.82,-1.10,,31,6.77,,64.40,160.00,14.50,
,,12,3019亞光,光電,2.08,-0.49,2.13,-0.09,0.00,2.92,,50,6.55,,42.42,160.50,2.00,
,,13,8028昇陽半導體,半導體,5.74,-0.12,4.55,-1.63,1.27,-3.40,,30,6.41,,52.36,311.50,0.00,
,,14,2344華邦電,半導體,3.85,-2.56,4.40,-0.05,-2.37,2.85,,31,6.12,,74.47,218.50,19.50,
,,15,2241艾姆勒,汽車,-0.19,2.60,3.46,-5.29,3.57,1.87,,30,6.02,,44.56,50.60,4.55,
,,16,4906正文,通信網路,1.70,1.05,5.27,-1.78,-0.47,0.17,,50,5.94,,33.03,43.80,0.15,
,,17,3591艾笛森,光電,0.80,2.05,2.68,-0.03,0.02,0.25,,50,5.77,,55.72,23.95,0.80,
,,18,3041揚智,半導體,0.09,1.65,1.03,-0.38,-1.60,4.82,,31,5.61,,28.49,28.15,-0.85,
,,19,8261富鼎,半導體,3.73,1.33,0.79,-6.27,-3.05,8.67,,50,5.20,,50.34,215.00,19.50,
,,20,3048益登,電子通路,7.57,4.54,-1.10,-5.93,0.81,-0.90,,30,4.99,,52.09,73.50,0.90,
,,21,6806森崴能源,綠能,1.14,-1.17,0.01,3.78,0.25,0.94,,31,4.95,,61.40,3.24,-0.36,
,,22,6449鈺邦,電子零組件,3.21,2.23,-0.28,-1.47,0.58,0.58,,40,4.85,,77.01,433.00,-12.00,
,,23,2404漢唐,其他電子,0.56,2.00,2.70,-1.37,-0.13,1.07,,50,4.83,,53.41,1265.00,-15.00,
,,24,2027大成鋼,鋼鐵,1.13,2.30,0.58,0.58,0.33,-0.09,,10,4.83,,73.94,41.00,-0.70,
,,25,3189景碩,半導體,2.07,1.69,0.77,0.65,-1.11,0.75,,31,4.82,,73.10,724.00,18.00,
,,26,3090日電貿,電子零組件,-2.80,5.27,0.73,0.18,0.35,1.01,,50,4.74,,69.37,332.50,30.00,
,,27,1563巧新,汽車,0.63,0.14,1.92,2.55,-0.21,-0.35,,10,4.68,,46.71,67.70,6.10,
,,28,3305昇貿,其他電子,3.66,-0.56,2.90,0.38,-1.61,-0.11,,31,4.66,,49.09,146.00,3.50,
,,29,8114振樺電,電腦週邊,5.88,-0.17,0.09,-0.43,0.97,-1.72,,30,4.62,,49.57,212.00,3.00,
,,30,2618長榮航,航運,0.20,0.04,0.20,1.25,0.20,2.67,,31,4.56,,77.35,42.55,0.00,
,,31,3026禾伸堂,電子零組件,1.35,0.91,1.06,-0.03,0.23,0.78,,50,4.30,,57.25,902.00,6.00,
,,32,6202盛群,半導體,-0.05,1.12,1.56,-0.87,-0.93,3.47,,31,4.30,,39.46,67.00,1.60,
,,33,1568倉佑,汽車,1.02,-0.31,3.71,-0.64,-0.30,0.74,,50,4.22,,67.64,46.05,4.15,
,,34,2401凌陽,半導體,0.33,2.68,-1.11,-0.58,0.27,2.48,,50,4.07,,41.93,32.25,0.75,
,,35,6271同欣電,半導體,0.93,4.36,-0.96,0.70,-0.45,-0.57,,10,4.01,,50.34,242.50,17.50,
,,36,6282康舒,電子零組件,1.42,2.27,3.13,5.20,-7.51,-0.52,,31,3.99,,48.07,58.10,0.70,
,,37,3528安馳,電子通路,-1.48,1.39,4.26,-0.74,0.19,0.35,,50,3.97,,70.87,110.50,-12.00,
,,38,8163達方,電腦週邊,1.73,-0.38,0.53,-0.24,2.09,0.18,,30,3.91,,46.70,44.95,0.50,
,,39,1319東陽,汽車,0.01,0.16,-0.01,1.18,1.62,0.90,,30,3.86,,86.54,99.20,-3.30,
,,40,3450聯鈞,半導體,7.73,-0.30,-0.37,-0.80,-1.79,-0.62,,31,3.85,,45.18,565.00,51.00,
,,41,3535晶彩科,光電,-0.11,0.26,-0.15,2.22,0.72,0.86,,31,3.80,,29.52,134.00,-0.50,
,,42,6890來億-KY,運動,0.63,-0.08,-0.20,0.65,3.03,-0.29,,30,3.74,,92.48,238.00,10.00,
,,43,2438翔耀,光電,3.85,-0.01,-0.19,0.02,-0.01,0.00,,31,3.66,,58.34,22.50,0.70,
,,44,4916事欣科,電腦週邊,0.88,11.94,-3.13,-0.05,-1.31,-4.72,,10,3.61,,38.95,103.50,4.80,
,,45,2316楠梓電,電子零組件,0.28,2.18,-1.63,-0.83,0.43,3.16,,50,3.59,,67.89,205.50,18.50,
,,46,6695芯鼎,半導體,0.71,-1.95,1.30,-1.68,5.50,-0.32,,30,3.56,,47.42,58.40,3.90,
,,47,4739康普,化學,1.65,-0.03,1.56,1.86,0.11,-1.61,,10,3.54,,44.35,123.50,0.50,
,,48,6206飛捷,電腦週邊,3.43,-0.38,2.64,-1.09,-0.46,-0.67,,30,3.47,,52.48,131.50,-0.50,
,,49,2428興勤,電子零組件,1.57,1.74,0.78,-0.59,-0.69,0.65,,31,3.46,,64.49,316.00,17.00,
,,50,6742澤米,光電,0.54,1.38,-1.99,0.59,-0.44,3.33,,31,3.41,,37.81,69.00,1.50,
,,51,6409旭隼,其他電子,-2.70,0.80,1.44,0.08,2.90,0.86,,30,3.38,,62.86,926.00,-4.00,
,,52,2425承啟,電腦週邊,0.71,0.44,-0.22,-0.19,1.21,1.42,,50,3.37,,50.13,39.40,-1.85,
,,53,2597潤弘,營建,0.39,0.30,0.18,0.90,1.38,0.22,,30,3.37,,81.84,178.00,0.00,
,,54,6226光鼎,光電,-0.04,-0.43,2.25,1.54,-0.25,0.26,,31,3.33,,25.80,12.40,0.00,
,,55,2444兆勁,通信網路,0.10,-0.03,0.25,1.60,0.50,0.90,,31,3.32,,29.41,13.40,-0.30,
,,56,8454富邦媒,雲端,-0.02,0.52,0.07,0.17,2.61,-0.09,,30,3.26,,82.28,341.00,26.00,
,,57,2476鉅祥,電子零組件,-0.05,1.27,0.87,-0.37,0.75,0.77,,50,3.24,,64.44,125.00,2.50,
,,58,4306炎洲,塑膠,0.09,0.63,0.35,0.95,0.63,0.52,,10,3.17,,56.78,15.85,-0.10,
,,59,6141柏承,電子零組件,-0.88,4.36,5.21,-5.11,0.35,-0.83,,30,3.10,,49.72,34.85,-0.25,
,,60,6164華興,光電,-0.30,-0.04,0.19,2.57,-0.99,1.63,,31,3.06,,27.24,13.35,-0.25,
,,61,8476台境*,綠能,0.51,-0.13,0.33,0.50,0.65,1.19,,50,3.05,,67.89,21.75,1.95,
,,62,2491吉祥全,光電,-0.46,1.14,-0.35,0.97,2.26,-0.52,,30,3.04,,75.04,41.00,1.65,
,,63,2349錸德,光電,-0.14,0.44,1.29,2.44,-1.24,0.24,,31,3.03,,29.11,13.85,0.20,
,,64,2363矽統,半導體,3.40,0.35,-0.22,0.06,-0.58,0.00,,31,3.01,,36.66,62.90,3.90,
,,65,2727王品,觀光,1.50,0.14,-0.23,0.53,0.88,0.16,,30,2.98,,35.59,246.50,2.50,
,,66,3022威強電,電腦週邊,-0.03,0.39,0.82,1.04,0.72,0.03,,10,2.97,,61.90,84.50,0.80,
,,67,2351順德,半導體,1.79,0.74,1.79,-2.63,1.15,0.09,,30,2.93,,74.98,195.00,15.00,
,,68,3406玉晶光,光電,-0.34,0.21,0.95,1.27,0.87,-0.10,,10,2.86,,58.66,753.00,31.00,
,,69,4555氣立,電機,0.82,1.38,2.59,-0.83,0.11,-1.25,,30,2.82,,69.99,47.85,0.95,
,,70,8473山林水,綠能,-0.26,1.23,1.23,-0.95,1.82,-0.25,,30,2.82,,69.54,50.00,-0.30,
,,71,6831邁科,電腦週邊,4.60,0.59,-0.04,-2.68,0.34,-0.01,,30,2.80,,60.23,773.00,33.00,
,,72,2332友訊,通信網路,-0.31,0.68,0.95,0.24,-0.10,1.20,,31,2.66,,46.46,20.05,1.80,
,,73,3011今皓,電子零組件,0.00,0.77,-0.17,0.48,1.36,0.22,,30,2.66,,36.55,14.55,-0.30,
,,74,1342八貫,其他,0.08,-0.01,0.46,0.31,0.78,1.00,,50,2.62,,58.30,116.00,-0.50,
,,75,6136富爾特,通信網路,0.75,0.63,0.58,-0.15,0.55,0.23,,30,2.59,,44.77,25.30,0.05,
,,76,6770力積電,半導體,-3.42,0.18,11.58,-3.71,-3.27,1.19,,50,2.55,,49.67,74.20,4.00,
,,77,4722國精化,化學,1.01,1.30,-0.50,0.29,-0.73,1.17,,31,2.54,,60.05,277.50,13.50,
,,78,2357華碩,電腦週邊,0.75,-0.02,0.82,1.61,-0.61,-0.02,,31,2.53,,73.95,789.00,-14.00,
,,79,2520冠德,營建,0.52,0.36,0.41,0.33,0.53,0.36,,30,2.51,,71.51,36.40,0.25,
,,80,3092鴻碩,電子零組件,0.45,0.21,0.30,0.82,0.59,0.12,,10,2.49,,36.40,31.30,-0.90,
,,81,4155訊映,生技醫療業,0.31,1.09,0.52,0.50,-0.14,0.19,,31,2.47,,43.54,15.30,0.00,
,,82,2390云辰,其他電子,-0.04,0.37,0.73,0.81,0.75,-0.21,,10,2.41,,39.15,12.35,0.05,
,,83,2032新鋼,鋼鐵,0.23,0.05,1.07,1.09,-0.24,0.20,,31,2.40,,58.81,17.60,0.30,
,,84,3533嘉澤,電子零組件,1.48,-0.10,-0.73,1.04,0.67,0.03,,10,2.39,,63.11,2290.00,-10.00,
,,85,9939宏全,其他,1.40,-0.04,0.07,-0.10,1.02,0.03,,30,2.38,,60.83,134.00,0.00,
,,86,6269台郡,電子零組件,-2.47,-0.35,0.63,1.11,-0.65,4.09,,31,2.36,,37.43,79.60,-0.30,
,,87,2458義隆,半導體,0.75,1.50,0.58,0.24,-1.09,0.38,,31,2.36,,59.44,172.00,15.50,
,,88,2312金寶,其他電子,0.81,3.46,0.91,-1.10,-0.86,-0.87,,30,2.35,,49.93,35.50,0.65,
,,89,7631聚賢研發-創,其他電子,0.02,0.00,0.01,2.04,0.12,0.13,,31,2.32,,74.65,131.50,2.00,
,,90,2610華航,航運,0.31,0.09,-0.24,0.47,0.31,1.37,,31,2.31,,69.78,22.00,0.15,
,,91,2542興富發,營建,0.73,0.31,0.00,0.17,0.99,0.07,,30,2.27,,63.09,44.75,-0.70,
,,92,7795長廣,電子零組件,0.40,0.05,1.37,-0.18,-0.07,0.65,,50,2.22,,78.36,410.00,10.00,
,,93,4557永新-KY,汽車,-0.03,-0.11,1.72,-0.12,0.72,0.00,,30,2.18,,44.31,49.70,0.35,
,,94,4526東台,電機,-1.29,2.04,1.32,0.76,0.11,-0.81,,10,2.13,,49.97,39.15,0.45,
,,95,6214精誠,資訊服務,0.42,0.18,0.81,1.36,0.45,-1.10,,10,2.12,,57.11,142.00,1.00,
,,96,3231緯創,電腦週邊,-1.42,0.25,1.48,3.44,-1.14,-0.51,,31,2.10,,64.39,161.50,-1.00,
,,97,2603長榮,航運,0.29,0.28,0.97,1.88,0.25,-1.59,,10,2.08,,71.18,193.00,-1.00,
,,98,2103台橡,橡膠,1.12,-0.57,-0.54,1.48,0.29,0.30,,31,2.08,,54.70,21.40,0.20,
,,99,2356英業達,電腦週邊,1.66,0.57,0.22,-0.08,-0.04,-0.25,,30,2.08,,73.16,67.70,0.20,
,,100,1605華新,電器電纜,-0.60,0.42,0.51,1.92,-0.94,0.75,,31,2.06,,73.69,39.00,0.30,
,,101,3047訊舟,通信網路,0.37,0.56,0.73,0.14,-0.19,0.45,,31,2.06,,21.03,16.65,-0.25,
,,102,1303南亞,塑膠,-0.56,0.11,0.66,1.11,-0.23,0.88,,31,1.97,,86.72,139.00,12.50,
,,103,2408南亞科,半導體,0.98,-2.10,1.31,0.51,-1.05,2.30,,31,1.95,,84.13,459.50,22.50,
,,104,2030彰源,鋼鐵,1.68,-0.14,-0.01,0.11,0.00,0.31,,31,1.95,,46.91,18.55,0.10,
,,105,3530晶相光,半導體,0.53,-0.01,0.53,-1.06,0.64,1.32,,50,1.95,,58.64,71.10,-0.40,
,,106,8438昶昕,綠能,2.30,0.95,0.34,-0.37,-1.17,-0.15,,31,1.90,,82.50,92.50,4.30,
,,107,2421建準,電子零組件,-0.98,1.14,1.87,2.35,-1.95,-0.53,,31,1.90,,57.52,145.00,0.50,
,,108,6944兆聯實業,綠能,0.01,0.00,-0.12,0.38,0.61,1.00,,50,1.88,,51.80,1045.00,20.00,
,,109,3057喬鼎,電腦週邊,1.23,0.04,0.25,0.12,0.07,0.17,,31,1.88,,33.81,19.70,-0.70,
,,110,3050鈺德,光電,0.32,0.33,0.48,0.61,-0.27,0.41,,31,1.88,,53.23,13.00,0.05,
,,111,7823奧義賽博-KY創,雲端,-0.09,1.59,0.20,0.11,0.06,-0.01,,10,1.86,,73.72,82.10,0.10,
,,112,1514亞力,電機,-1.02,-0.15,1.31,6.11,-3.53,-0.87,,31,1.85,,47.15,121.50,1.00,
,,113,3515華擎,電腦週邊,-0.19,-0.16,0.80,1.11,0.21,0.06,,10,1.83,,71.47,246.50,-0.50,
,,114,3004豐達科,鋼鐵,0.26,0.97,-1.31,0.33,-0.46,2.03,,31,1.82,,60.77,134.50,0.50,
,,115,2114鑫永銓,橡膠,0.00,0.82,0.25,0.26,0.39,0.09,,30,1.81,,65.39,89.00,-0.40,
,,116,9941裕融,其他,-0.68,-0.06,-0.41,1.36,1.65,-0.07,,30,1.79,,70.21,81.40,0.00,
,,117,1305華夏,塑膠,0.61,0.35,-0.05,0.51,0.21,0.13,,10,1.76,,52.01,13.25,0.45,
,,118,6283淳安,其他電子,0.07,0.55,0.59,0.25,0.22,0.07,,10,1.75,,62.78,24.00,-0.05,
,,119,912000晨訊科-DR,存託憑證,-0.03,0.11,0.32,-1.98,2.75,0.57,,30,1.74,,32.94,2.70,-0.12,
,,120,8039台虹,電子零組件,1.74,-1.77,3.03,-2.59,-0.55,1.87,,50,1.73,,57.94,145.50,-0.50,
,,121,2369菱生,半導體,-2.21,-0.14,8.20,-3.60,-1.49,0.90,,50,1.66,,35.64,36.85,2.35,
,,122,1307三芳,塑膠,0.03,-0.31,-0.28,0.82,1.29,0.10,,30,1.65,,82.70,36.40,0.30,
,,123,6446藥華藥,生技醫療業,1.08,0.20,0.29,-0.15,-0.03,0.26,,50,1.65,,56.51,1060.00,50.00,
,,124,9933中鼎,其他,-0.20,0.81,0.33,0.11,0.23,0.36,,50,1.64,,59.95,42.65,-0.40,
,,125,3338泰碩,電子零組件,0.26,0.35,-0.79,1.81,0.55,-0.55,,10,1.63,,31.71,75.20,1.20,
,,126,3576聯合再生,光電,-0.78,0.05,0.70,0.42,-0.06,1.29,,31,1.62,,38.82,18.00,-1.15,
,,127,1709和益,化學,0.30,0.01,0.42,0.28,0.35,0.25,,30,1.61,,63.07,21.25,0.30,
,,128,1540喬福,電機,0.18,0.05,0.12,0.10,0.55,0.60,,50,1.60,,35.08,21.90,-0.15,
,,129,4552力達-KY,電機,0.33,0.23,0.37,0.22,0.25,0.20,,30,1.60,,50.29,21.55,0.25,
,,130,1423利華,紡織,0.18,0.09,0.11,0.34,0.28,0.59,,31,1.59,,82.56,39.65,0.00,
,,131,6550北極星藥業-KY,生技醫療業,0.09,-0.19,0.45,0.19,1.08,-0.06,,30,1.56,,77.10,13.65,0.45,
,,132,6534正瀚-創,生技醫療業,0.30,0.20,0.61,0.08,0.37,-0.01,,30,1.55,,82.47,93.00,-0.80,
,,133,1409新纖,紡織,0.47,0.11,1.78,-0.45,-0.08,-0.28,,30,1.55,,67.22,25.60,-2.35,
,,134,1904正隆,造紙,0.48,-0.06,0.12,0.53,0.32,0.16,,10,1.55,,66.14,23.10,0.10,
,,135,8131福懋科,半導體,-0.23,-0.63,1.57,0.79,-0.24,0.29,,31,1.55,,73.25,75.90,0.70,
,,136,6670復盛應用,運動,0.23,0.10,0.37,0.47,0.62,-0.25,,30,1.54,,78.72,287.50,-13.00,
,,137,2431聯昌,電子零組件,0.12,0.10,0.91,-0.01,0.05,0.37,,50,1.54,,42.48,11.65,-0.30,
,,138,4968立積,半導體,-0.77,0.68,1.20,0.63,-0.92,0.72,,31,1.54,,17.33,113.50,5.50,
,,139,2867三商壽,金融,0.18,0.14,0.00,0.58,0.46,0.18,,10,1.54,,85.03,8.74,0.12,
,,140,6405悅城,光電,-0.55,-0.41,0.84,0.59,-0.44,1.50,,31,1.53,,54.07,71.50,6.50,
,,141,3033威健,電子通路,2.49,-0.67,0.50,-0.15,-0.66,0.01,,31,1.52,,41.11,49.50,0.60,
,,142,2471資通,資訊服務,-0.09,0.68,-1.00,1.04,0.68,0.18,,10,1.49,,24.85,53.80,-0.40,
,,143,3312弘憶股,電子通路,0.98,0.94,-0.53,2.38,-1.17,-1.11,,31,1.49,,47.56,62.80,1.20,
,,144,3413京鼎,半導體,2.66,2.87,-3.08,0.16,-2.44,1.32,,31,1.49,,43.39,324.50,5.00,
,,145,9914美利達,運動,0.33,1.32,-0.47,-0.18,0.82,-0.33,,30,1.49,,65.92,72.10,-0.90,
,,146,2107厚生,橡膠,0.43,0.05,0.16,0.23,0.09,0.50,,31,1.46,,62.15,25.40,0.20,
,,147,9906欣巴巴,營建,0.42,0.07,0.51,0.36,-0.01,0.08,,31,1.43,,78.95,46.80,-0.80,
,,148,6120達運,光電,-0.23,0.18,0.90,0.65,-0.73,0.65,,31,1.42,,61.23,15.05,0.35,
,,149,5203訊連,資訊服務,0.16,0.17,0.56,-0.43,0.49,0.47,,30,1.42,,45.32,69.00,0.50,
,,150,5283禾聯碩,電器電纜,0.35,0.33,0.47,0.03,0.20,0.03,,30,1.41,,60.84,54.50,1.60,
,,151,2615萬海,航運,-0.28,0.78,0.37,0.20,0.44,-0.10,,30,1.41,,85.39,80.40,0.00,
,,152,1618合機,電器電纜,0.02,0.07,-0.09,0.36,1.54,-0.50,,30,1.40,,57.58,41.80,-0.10,
,,153,2611志信,航運,-0.07,0.14,0.36,0.29,0.36,0.32,,30,1.40,,46.41,14.00,-0.05,
,,154,8201無敵,其他電子,0.00,0.00,1.44,0.02,0.00,-0.07,,10,1.39,,57.76,13.50,-0.20,
,,155,2392正崴,電子零組件,-0.44,0.83,0.61,0.40,-0.12,0.11,,31,1.39,,48.49,39.75,-0.30,
,,156,1527鑽全,電機,0.60,0.07,0.44,0.27,0.03,-0.02,,10,1.39,,31.64,33.30,-0.10,
,,157,2204中華,汽車,-0.26,0.14,0.47,0.39,0.44,0.19,,30,1.37,,74.49,55.30,-0.90,
,,158,4934太極,光電,0.09,0.04,0.19,0.18,-0.24,1.11,,31,1.37,,35.10,17.10,-0.30,
,,159,1532勤美,電機,0.10,-0.07,0.21,0.51,0.09,0.51,,31,1.35,,65.97,24.00,-0.05,
,,160,2031新光鋼,鋼鐵,-0.21,-0.29,0.00,1.65,0.66,-0.46,,10,1.35,,55.85,39.05,-0.05,
,,161,6934心誠鎂,生技醫療業,0.00,0.07,0.18,0.17,0.89,0.04,,30,1.35,,64.04,71.30,3.00,
,,162,5215科嘉-KY,電腦週邊,-0.38,0.80,0.03,0.05,0.77,0.06,,30,1.33,,52.93,45.35,0.95,
,,163,2903遠百,貿易百貨,0.06,0.10,-0.14,0.33,0.52,0.46,,30,1.33,,80.24,23.95,-0.20,
,,164,3356奇偶,光電,0.03,0.38,0.03,-1.24,0.16,1.94,,50,1.30,,30.52,60.40,0.50,
,,165,2379瑞昱,半導體,0.07,0.59,0.34,-0.41,0.44,0.27,,30,1.30,,75.26,819.00,74.00,
,,166,9136巨騰-DR,存託憑證,0.00,2.17,0.88,-2.04,-0.01,0.29,,50,1.29,,66.34,16.70,0.05,
,,167,1210大成,食品,-0.13,0.15,-0.37,0.37,0.99,0.28,,30,1.29,,64.32,54.70,-0.40,
,,168,2206三陽工業,汽車,0.44,0.13,0.39,0.23,0.06,0.03,,10,1.28,,84.11,61.60,-0.30,
,,169,1447力鵬,紡織,0.24,0.93,0.27,-0.22,-0.08,0.13,,50,1.27,,71.35,6.03,-0.07,
,,170,9944新麗,其他,0.85,0.02,0.31,-0.33,0.37,0.05,,30,1.27,,79.14,17.75,0.20,
,,171,1516川飛,其他,0.74,-0.11,0.95,0.32,-0.85,0.21,,31,1.26,,63.73,20.50,0.05,
,,172,2887台新新光金,金融,-0.17,0.13,-0.11,0.74,0.24,0.43,,31,1.26,,74.39,32.45,-0.15,
,,173,2317鴻海,其他電子,0.17,0.35,0.69,0.52,-0.43,-0.06,,31,1.24,,70.49,268.50,-3.50,
,,174,5244弘凱,光電,0.57,0.04,0.00,0.53,0.23,-0.14,,10,1.23,,47.80,37.75,-0.05,
,,175,2884玉山金,金融,0.02,-0.01,-0.33,0.61,0.48,0.45,,10,1.22,,72.23,35.40,-0.10,
,,176,3150鈺寶-創,半導體,-0.94,0.00,0.00,2.45,-0.08,-0.21,,10,1.22,,56.36,18.80,0.50,
,,177,2501國建,營建,-0.33,-0.02,-0.16,0.16,1.29,0.27,,30,1.21,,78.41,26.85,-0.15,
,,178,4414如興,紡織,0.44,0.28,-0.21,0.18,0.36,0.15,,30,1.20,,63.93,8.44,0.07,
,,179,2484希華,電子零組件,-6.49,0.13,7.64,-4.74,3.46,1.20,,30,1.20,,31.17,71.20,1.70,
,,180,1734杏輝,生技醫療業,-0.25,0.15,0.53,0.45,0.24,0.08,,10,1.20,,47.68,31.90,0.05,
,,181,1308亞聚,塑膠,0.25,0.44,0.04,0.19,0.24,0.03,,30,1.19,,51.87,13.95,0.25,
,,182,3038全台,光電,0.43,0.19,0.52,0.02,-0.25,0.27,,31,1.18,,42.95,22.85,-0.20,
,,183,4119旭富,生技醫療業,0.01,0.13,0.20,0.10,0.70,0.03,,30,1.17,,46.49,44.20,0.85,
,,184,3031佰鴻,光電,0.48,0.65,-0.98,0.98,-0.09,0.12,,31,1.16,,60.05,28.00,-0.30,
,,185,2455全新,通信網路,0.60,-2.80,1.37,0.55,-2.21,3.65,,31,1.16,,52.39,416.00,-12.00,
,,186,2606裕民,航運,0.61,0.12,1.89,0.10,-0.11,-1.47,,10,1.14,,75.37,61.50,-0.70,
,,187,2881富邦金,金融,0.28,0.10,0.42,0.00,0.34,-0.01,,30,1.13,,86.42,138.00,2.50,
,,188,5876上海商銀,金融,0.30,0.30,-0.25,0.35,0.38,0.05,,30,1.13,,86.95,42.50,-0.30,
,,189,1410南染,紡織,0.03,0.72,0.03,0.02,0.20,0.12,,30,1.12,,76.16,24.85,0.10,
,,190,2883凱基金,金融,0.05,-0.14,0.11,0.54,0.45,0.11,,10,1.12,,67.72,30.75,0.55,
,,191,5484慧友,光電,0.01,0.59,-0.60,-0.21,-0.07,1.40,,50,1.12,,39.43,47.00,-0.40,
,,192,2537聯上發,營建,0.77,-0.16,0.59,0.29,-0.64,0.26,,31,1.11,,58.92,12.00,0.00,
,,193,3094聯傑,半導體,-2.92,0.29,0.62,-0.88,-0.42,4.42,,50,1.11,,20.76,38.25,-0.75,
,,194,6153嘉聯益,電子零組件,-0.03,0.28,0.33,0.17,0.52,-0.16,,30,1.11,,49.92,24.45,0.05,
,,195,1325恆大,塑膠,0.18,0.14,0.17,0.69,-0.29,0.21,,31,1.10,,48.03,26.10,-0.10,
,,196,1464得力,紡織,0.24,0.13,0.29,0.12,0.15,0.17,,50,1.10,,61.17,10.30,0.00,
,,197,8162微矽電子-創,半導體,0.01,1.22,0.70,-0.94,0.11,-0.01,,30,1.09,,75.19,78.40,6.10,
,,198,2906高林,貿易百貨,0.22,0.18,0.43,-0.09,0.13,0.21,,50,1.08,,65.74,12.90,0.00,
,,199,2340台亞,半導體,0.04,0.07,0.68,-0.13,-0.57,0.99,,31,1.08,,38.32,39.95,1.45,
,,200,2886兆豐金,金融,0.04,0.21,-0.02,0.42,0.29,0.14,,10,1.08,,82.78,45.50,0.40,
,,201,6949沛爾生醫-創,生技醫療業,0.35,0.15,-0.11,-0.02,0.66,0.04,,30,1.07,,74.62,911.00,16.00,
,,202,6225天瀚,光電,0.00,0.00,0.00,1.07,0.00,0.00,,21,1.07,,65.10,24.00,0.25,
,,203,3014聯陽,半導體,-1.64,1.57,2.12,-0.26,-1.25,0.52,,31,1.06,,34.57,157.50,6.00,
,,204,1304台聚,塑膠,0.18,0.12,0.01,0.50,0.13,0.11,,10,1.05,,60.88,13.55,0.60,
,,205,6142友勁,通信網路,0.14,-0.09,0.20,0.56,-0.01,0.25,,31,1.05,,59.34,9.61,0.22,
,,206,1216統一,食品,0.61,0.14,-0.28,0.14,0.24,0.19,,30,1.04,,88.98,74.50,-1.50,
,,207,2414精技,電子通路,0.05,0.39,0.06,0.06,0.54,-0.07,,30,1.03,,59.32,62.80,2.10,
,,208,3034聯詠,半導體,0.97,-0.31,0.55,-0.45,-0.17,0.43,,50,1.02,,70.44,516.00,1.00,
,,209,1455集盛,紡織,-0.01,0.12,0.25,0.38,0.29,-0.01,,10,1.02,,67.04,10.20,0.38,
,,210,3380明泰,通信網路,-0.49,-0.05,0.97,1.05,-0.42,-0.04,,31,1.02,,68.44,34.95,-0.45,
,,211,1460宏遠,紡織,0.25,0.18,0.03,0.43,0.04,0.09,,31,1.02,,72.23,7.20,-0.06,
,,212,3583辛耘,半導體,1.55,-0.36,-1.33,-0.20,1.39,-0.05,,30,1.00,,60.87,889.00,62.00,
,,213,1722台肥,化學,0.06,-0.33,0.19,0.38,0.45,0.24,,30,0.99,,65.43,48.15,-0.70,
,,214,4737華廣,生技醫療業,0.08,0.00,0.04,0.08,0.15,0.63,,50,0.98,,61.54,56.90,0.70,
,,215,1723中碳,化學,0.01,0.30,0.40,-0.05,0.32,0.00,,30,0.98,,52.48,87.00,-0.10,
,,216,2022聚亨,鋼鐵,0.20,-0.22,0.25,0.49,0.06,0.18,,31,0.96,,39.95,7.72,-0.05,
,,217,4952凌通,半導體,0.45,-0.51,0.98,-0.75,-0.07,0.85,,50,0.95,,52.15,57.90,0.50,
,,218,1626艾美特-KY,電器電纜,0.20,0.02,0.08,0.06,0.60,-0.04,,30,0.92,,70.26,9.97,-0.18,
,,219,6768志強-KY,運動,0.29,-0.34,0.34,0.02,0.91,-0.31,,30,0.91,,83.36,85.70,-0.40,
,,220,2509全坤建,營建,0.45,0.00,0.05,0.25,0.15,0.01,,10,0.91,,69.71,14.55,0.55,
,,221,5533皇鼎,營建,0.14,0.15,0.27,0.05,0.28,0.01,,30,0.90,,79.88,14.00,-0.10,
,,222,2705六福,觀光,-0.05,0.24,-0.05,0.19,0.14,0.43,,31,0.90,,65.98,16.50,0.15,
