Unnamed: 0_level_1,Unnamed: 1_level_1,#,股票代號/名稱,類別,20260529,0605,0612,0618,0626,0703,Unnamed: 11_level_1,走 勢,總增減,Unnamed: 14_level_1,上週持有%,今日 收盤價,今日 漲跌,Unnamed: 18_level_1
,,1,2484希華,電子零組件,7.64,-4.74,3.46,1.20,-1.38,11.35,,31,17.53,,41.14,90.70,-1.60,
,,2,2493揚博,電子零組件,4.34,1.38,1.57,3.68,-0.36,0.05,,31,10.66,,57.41,274.00,0.00,
,,3,2243宏旭-KY,汽車,0.46,4.98,2.03,3.45,-0.68,0.15,,31,10.39,,64.45,51.00,-2.50,
,,4,3060銘異,電腦週邊,2.06,1.34,-0.12,6.54,0.98,-1.04,,10,9.76,,27.05,37.15,0.00,
,,5,3605宏致,電子零組件,0.12,-0.22,0.45,-0.10,1.23,7.65,,50,9.13,,54.44,91.20,0.40,
,,6,6695芯鼎,半導體,1.30,-1.68,5.50,-0.32,5.07,-1.15,,30,8.72,,51.34,53.70,-1.20,
,,7,6213聯茂,電子零組件,-0.37,0.11,-0.36,1.38,7.70,-0.03,,30,8.43,,65.32,385.00,-8.50,
,,8,6409旭隼,其他電子,1.44,0.08,2.90,0.86,-0.46,3.04,,31,7.86,,65.44,1105.00,-35.00,
,,9,2369菱生,半導體,8.20,-3.60,-1.49,0.90,5.33,-1.96,,30,7.38,,39.01,42.50,-0.20,
,,10,6226光鼎,光電,2.25,1.54,-0.25,0.26,3.90,-0.48,,30,7.22,,29.22,26.60,1.35,
,,11,3550聯穎,電子零組件,-1.09,5.04,2.28,3.41,-3.74,1.07,,31,6.97,,51.31,28.20,-0.60,
,,12,2618長榮航,航運,0.20,1.25,0.20,2.67,1.51,0.57,,10,6.40,,79.43,39.60,-0.25,
,,13,8476台境*,綠能,0.33,0.50,0.65,1.19,1.95,1.64,,30,6.26,,71.48,24.10,0.25,
,,14,6271同欣電,半導體,-0.96,0.70,-0.45,-0.57,4.41,2.88,,30,6.01,,57.63,252.00,-3.00,
,,15,2449京元電子,半導體,2.28,0.09,-2.99,-0.83,5.60,1.72,,30,5.87,,68.33,308.50,3.00,
,,16,8033雷虎,其他,-1.96,-2.00,-1.67,-0.37,1.36,10.37,,50,5.73,,38.96,227.00,-0.50,
,,17,3704合勤控,通信網路,2.27,2.01,1.10,0.43,0.21,-0.31,,10,5.71,,65.85,45.35,0.00,
,,18,8261富鼎,半導體,0.79,-6.27,-3.05,8.67,3.71,1.86,,10,5.71,,55.91,325.00,0.00,
,,19,2436偉詮電,半導體,3.79,-0.88,-1.82,0.64,2.92,0.79,,30,5.44,,29.01,67.20,-1.70,
,,20,4526東台,電機,1.32,0.76,0.11,-0.81,2.25,1.77,,30,5.40,,53.99,37.75,0.70,
,,21,2399映泰,電腦週邊,4.33,1.93,-0.07,3.40,-0.09,-4.15,,10,5.35,,34.21,48.85,0.20,
,,22,6191精成科,電子零組件,-0.18,-0.38,-0.27,1.61,-0.10,4.64,,31,5.32,,60.01,101.00,0.00,
,,23,6770力積電,半導體,11.58,-3.71,-3.27,1.19,0.88,-1.89,,10,4.78,,48.66,71.10,-0.10,
,,24,2610華航,航運,-0.24,0.47,0.31,1.37,2.55,0.18,,30,4.64,,72.51,21.40,-0.65,
,,25,6202盛群,半導體,1.56,-0.87,-0.93,3.47,0.22,1.09,,31,4.54,,40.77,73.30,5.30,
,,26,1563巧新,汽車,1.92,2.55,-0.21,-0.35,0.81,-0.28,,30,4.44,,47.24,67.70,-1.30,
,,27,3715定穎投控,電子零組件,1.67,-1.78,0.06,2.20,3.99,-1.77,,30,4.37,,36.63,151.00,-0.50,
,,28,6133金橋,電子零組件,-0.12,0.74,-0.08,0.44,-0.30,3.68,,31,4.36,,51.36,24.65,-0.25,
,,29,4968立積,半導體,1.20,0.63,-0.92,0.72,2.06,0.38,,30,4.07,,19.77,111.50,-2.00,
,,30,2241艾姆勒,汽車,3.46,-5.29,3.57,1.87,1.21,-0.78,,10,4.04,,44.99,42.95,-0.55,
,,31,4440宜新實業,紡織,0.00,-0.03,0.06,-0.42,0.00,4.27,,50,3.88,,60.72,18.05,0.00,
,,32,2377微星,電腦週邊,0.28,0.22,0.17,0.04,0.73,2.39,,50,3.83,,61.94,145.00,3.00,
,,33,2476鉅祥,電子零組件,0.87,-0.37,0.75,0.77,1.34,0.43,,30,3.79,,66.21,129.00,-3.00,
,,34,6672騰輝電子-KY,電子零組件,-5.15,-2.06,2.07,2.16,7.29,-0.53,,30,3.78,,35.27,298.00,-8.00,
,,35,6806森崴能源,綠能,0.01,3.78,0.25,0.94,-1.46,0.00,,31,3.52,,59.94,,,
,,36,6164華興,光電,0.19,2.57,-0.99,1.63,-0.23,0.31,,31,3.48,,27.32,14.95,-0.20,
,,37,6890來億-KY,運動,-0.20,0.65,3.03,-0.29,0.17,-0.10,,30,3.26,,92.55,206.00,5.00,
,,38,2634漢翔,航運,0.25,0.12,0.09,0.53,0.41,1.85,,31,3.25,,51.28,58.00,-1.60,
,,39,5269祥碩,半導體,0.25,0.84,-0.29,0.06,0.01,2.34,,31,3.21,,57.92,1480.00,-45.00,
,,40,1314中石化,塑膠,0.12,0.50,-0.03,-0.04,0.81,1.82,,50,3.18,,41.99,8.90,-0.80,
,,41,2401凌陽,半導體,-1.11,-0.58,0.27,2.48,1.64,0.48,,10,3.18,,44.05,33.00,1.00,
,,42,4306炎洲,塑膠,0.35,0.95,0.63,0.52,0.49,0.20,,10,3.14,,57.47,15.50,-0.45,
,,43,1734杏輝,生技醫療業,0.53,0.45,0.24,0.08,1.07,0.72,,30,3.09,,49.47,33.10,-0.20,
,,44,2492華新科,電子零組件,2.07,0.47,0.99,0.61,-1.40,0.33,,31,3.07,,73.39,465.50,0.00,
,,45,1342八貫,其他,0.46,0.31,0.78,1.00,0.64,-0.14,,10,3.05,,58.80,110.50,-1.00,
,,46,6491晶碩,生技醫療業,1.15,-0.52,0.64,-0.79,1.62,0.87,,30,2.97,,60.68,375.00,0.00,
,,47,3041揚智,半導體,1.03,-0.38,-1.60,4.82,-1.10,0.12,,31,2.89,,27.51,26.45,-0.20,
,,48,2349錸德,光電,1.29,2.44,-1.24,0.24,0.30,-0.17,,30,2.86,,29.24,12.85,0.00,
,,49,6934心誠鎂,生技醫療業,0.18,0.17,0.89,0.04,0.20,1.32,,50,2.80,,65.56,79.70,6.10,
,,50,2404漢唐,其他電子,2.70,-1.37,-0.13,1.07,-0.17,0.61,,31,2.71,,53.85,1215.00,15.00,
,,51,2727王品,觀光,-0.23,0.53,0.88,0.16,1.28,0.03,,30,2.65,,36.90,240.50,-1.00,
,,52,1802台玻,玻璃,2.46,-1.51,-1.41,1.08,1.24,0.79,,30,2.65,,78.92,65.00,-1.00,
,,53,9941裕融,其他,-0.41,1.36,1.65,-0.07,0.08,0.04,,30,2.65,,70.33,81.00,0.00,
,,54,8163達方,電腦週邊,0.53,-0.24,2.09,0.18,-0.25,0.33,,31,2.64,,46.78,37.15,-1.05,
,,55,1303南亞,塑膠,0.66,1.11,-0.23,0.88,-0.11,0.32,,31,2.63,,86.93,181.50,-0.50,
,,56,2390云辰,其他電子,0.73,0.81,0.75,-0.21,0.25,0.25,,40,2.58,,39.65,12.90,0.20,
,,57,3011今皓,電子零組件,-0.17,0.48,1.36,0.22,0.63,0.05,,30,2.57,,37.23,13.10,-0.30,
,,58,6426統新,通信網路,0.52,-0.58,0.29,-1.52,1.43,2.42,,50,2.56,,44.42,187.50,-1.50,
,,59,3019亞光,光電,2.13,-0.09,0.00,2.92,-1.27,-1.13,,31,2.56,,40.02,143.50,-1.50,
,,60,3092鴻碩,電子零組件,0.30,0.82,0.59,0.12,0.15,0.50,,50,2.48,,37.05,28.80,-0.80,
,,61,2455全新,通信網路,1.37,0.55,-2.21,3.65,-0.28,-0.61,,10,2.47,,51.50,330.50,-4.50,
,,62,8046南電,電子零組件,-1.07,0.67,-0.27,-0.15,2.46,0.82,,30,2.46,,85.66,1215.00,110.00,
,,63,3504揚明光,光電,0.49,-0.08,0.76,0.78,0.06,0.44,,31,2.45,,64.53,81.80,7.40,
,,64,3528安馳,電子通路,4.26,-0.74,0.19,0.35,-1.49,-0.14,,31,2.43,,69.24,99.30,3.10,
,,65,3090日電貿,電子零組件,0.73,0.18,0.35,1.01,-0.18,0.19,,31,2.28,,69.38,286.50,-17.00,
,,66,3356奇偶,光電,0.03,-1.24,0.16,1.94,0.68,0.70,,31,2.27,,31.90,59.80,-0.10,
,,67,4722國精化,化學,-0.50,0.29,-0.73,1.17,1.82,0.22,,30,2.27,,62.09,256.50,-3.00,
,,68,6719力智,半導體,-0.21,-0.32,-0.37,-0.24,4.08,-0.69,,30,2.25,,52.50,266.50,-10.50,
,,69,2645長榮航太,航運,0.01,-0.25,0.47,0.03,0.42,1.53,,50,2.21,,86.28,240.00,4.50,
,,70,2340台亞,半導體,0.68,-0.13,-0.57,0.99,2.14,-0.91,,30,2.20,,39.55,36.50,-0.30,
,,71,4555氣立,電機,2.59,-0.83,0.11,-1.25,-0.13,1.70,,50,2.19,,71.56,48.70,-0.65,
,,72,3150鈺寶-創,半導體,0.00,2.45,-0.08,-0.21,-0.07,0.09,,50,2.18,,56.38,18.30,0.05,
,,73,1210大成,食品,-0.37,0.37,0.99,0.28,0.19,0.72,,31,2.18,,65.23,57.00,0.10,
,,74,2597潤弘,營建,0.18,0.90,1.38,0.22,-0.37,-0.13,,31,2.18,,81.34,168.50,1.50,
,,75,3515華擎,電腦週邊,0.80,1.11,0.21,0.06,0.79,-0.84,,30,2.13,,71.42,211.00,1.00,
,,76,8039台虹,電子零組件,3.03,-2.59,-0.55,1.87,0.34,0.02,,10,2.12,,58.30,154.00,14.00,
,,77,3533嘉澤,電子零組件,-0.73,1.04,0.67,0.03,0.76,0.35,,30,2.12,,64.22,1955.00,-35.00,
,,78,3591艾笛森,光電,2.68,-0.03,0.02,0.25,-1.88,1.07,,31,2.11,,54.91,25.55,-0.55,
,,79,2425承啟,電腦週邊,-0.22,-0.19,1.21,1.42,1.92,-2.05,,30,2.09,,50.00,40.05,0.40,
,,80,8021尖點,其他電子,2.16,0.31,4.00,-5.73,1.25,0.09,,30,2.08,,47.93,521.00,3.00,
,,81,2032新鋼,鋼鐵,1.07,1.09,-0.24,0.20,0.16,-0.24,,10,2.04,,58.73,16.40,-0.05,
,,82,912000晨訊科-DR,存託憑證,0.32,-1.98,2.75,0.57,-0.52,0.89,,31,2.03,,33.31,2.70,-0.03,
,,83,3706神達,電腦週邊,0.86,3.29,-1.52,-1.31,-0.78,1.49,,50,2.03,,53.50,88.70,0.50,
,,84,5203訊連,資訊服務,0.56,-0.43,0.49,0.47,0.37,0.55,,31,2.01,,46.24,68.20,-0.20,
,,85,2472立隆電,電子零組件,4.06,-1.11,-0.52,-3.71,2.79,0.48,,30,1.99,,59.47,376.00,25.00,
,,86,4934太極,光電,0.19,0.18,-0.24,1.11,0.23,0.50,,31,1.97,,35.83,17.25,0.05,
,,87,2103台橡,橡膠,-0.54,1.48,0.29,0.30,0.44,-0.01,,30,1.96,,55.13,23.05,-0.75,
,,88,7631聚賢研發-創,其他電子,0.01,2.04,0.12,0.13,-0.28,-0.07,,31,1.95,,74.30,153.50,0.00,
,,89,4977眾達-KY,通信網路,-0.70,-0.66,1.00,2.11,-0.02,0.19,,31,1.92,,19.45,152.50,-1.00,
,,90,2444兆勁,通信網路,0.25,1.60,0.50,0.90,-0.63,-0.72,,10,1.90,,28.06,12.40,-0.25,
,,91,2305全友,電腦週邊,0.87,-0.89,0.85,0.03,0.70,0.32,,30,1.88,,68.85,36.00,0.85,
,,92,2359所羅門,其他電子,0.34,-0.37,0.08,-0.75,0.28,2.29,,50,1.87,,47.43,139.00,3.50,
,,93,2107厚生,橡膠,0.16,0.23,0.09,0.50,0.45,0.42,,10,1.85,,63.02,25.60,-0.05,
,,94,1423利華,紡織,0.11,0.34,0.28,0.59,0.49,0.04,,10,1.85,,83.09,36.90,0.15,
,,95,4952凌通,半導體,0.98,-0.75,-0.07,0.85,0.73,0.08,,10,1.82,,52.96,57.80,0.40,
,,96,5469瀚宇博,電子零組件,0.32,0.06,-0.26,0.92,0.23,0.55,,31,1.82,,72.47,80.60,0.00,
,,97,2705六福,觀光,-0.05,0.19,0.14,0.43,0.13,0.97,,31,1.81,,67.08,16.15,-0.15,
,,98,6753龍德造船,航運,-1.73,0.14,-0.02,0.07,0.08,3.27,,50,1.81,,61.70,148.00,-6.00,
,,99,1709和益,化學,0.42,0.28,0.35,0.25,-0.15,0.65,,31,1.80,,63.57,24.40,0.45,
,,100,2204中華,汽車,0.47,0.39,0.44,0.19,-0.10,0.40,,31,1.79,,74.79,57.00,-0.60,
,,101,2408南亞科,半導體,1.31,0.51,-1.05,2.30,-0.46,-0.82,,10,1.79,,82.85,435.50,39.50,
,,102,2491吉祥全,光電,-0.35,0.97,2.26,-0.52,-0.59,0.02,,31,1.79,,74.47,36.65,-1.45,
,,103,1301台塑,塑膠,-0.12,0.46,-0.79,0.27,1.72,0.24,,30,1.78,,74.82,54.80,-3.20,
,,104,2520冠德,營建,0.41,0.33,0.53,0.36,-0.15,0.30,,31,1.78,,71.66,35.10,0.15,
,,105,3056富華新,營建,0.27,0.37,0.17,0.29,0.35,0.33,,30,1.78,,33.41,14.85,0.10,
,,106,6446藥華藥,生技醫療業,0.29,-0.15,-0.03,0.26,0.82,0.57,,30,1.76,,57.90,1285.00,0.00,
,,107,4155訊映,生技醫療業,0.52,0.50,-0.14,0.19,0.52,0.17,,30,1.76,,44.23,15.60,-0.10,
,,108,911622泰聚亨-DR,存託憑證,0.07,0.02,0.01,0.02,1.47,0.14,,30,1.73,,51.74,3.81,-0.01,
,,109,1514亞力,電機,1.31,6.11,-3.53,-0.87,-0.80,-0.49,,50,1.73,,45.86,122.50,1.00,
,,110,5871中租-KY,其他,-0.08,0.86,0.96,-0.42,0.23,0.18,,30,1.73,,69.32,114.50,-1.00,
,,111,3231緯創,電腦週邊,1.48,3.44,-1.14,-0.51,-1.17,-0.39,,31,1.71,,62.83,144.50,-2.00,
,,112,3014聯陽,半導體,2.12,-0.26,-1.25,0.52,0.96,-0.38,,30,1.71,,35.15,139.50,0.00,
,,113,2030彰源,鋼鐵,-0.01,0.11,0.00,0.31,1.31,-0.01,,30,1.71,,48.21,17.80,0.05,
,,114,6944兆聯實業,綠能,-0.12,0.38,0.61,1.00,0.15,-0.32,,10,1.70,,51.63,998.00,57.00,
,,115,2031新光鋼,鋼鐵,0.00,1.65,0.66,-0.46,0.15,-0.31,,30,1.69,,55.69,38.35,0.15,
,,116,6550北極星藥業-KY,生技醫療業,0.45,0.19,1.08,-0.06,-0.04,0.07,,50,1.69,,77.13,13.00,-0.40,
,,117,3413京鼎,半導體,-3.08,0.16,-2.44,1.32,-0.75,6.47,,31,1.68,,49.11,334.50,-4.50,
,,118,8131福懋科,半導體,1.57,0.79,-0.24,0.29,0.00,-0.76,,10,1.65,,72.49,76.00,1.00,
,,119,1516川飛,其他,0.95,0.32,-0.85,0.21,1.01,0.01,,30,1.65,,64.75,18.20,-0.10,
,,120,1605華新,電器電纜,0.51,1.92,-0.94,0.75,-0.04,-0.55,,10,1.65,,73.10,34.40,-0.45,
,,121,1786科妍,生技醫療業,0.19,0.27,0.57,-0.09,-0.09,0.79,,41,1.64,,52.44,56.00,2.50,
,,122,4552力達-KY,電機,0.37,0.22,0.25,0.20,0.25,0.35,,50,1.64,,50.89,19.65,-0.15,
,,123,8454富邦媒,雲端,0.07,0.17,2.61,-0.09,-0.55,-0.59,,10,1.62,,81.14,268.00,-3.00,
,,124,1304台聚,塑膠,0.01,0.50,0.13,0.11,0.43,0.44,,50,1.62,,61.75,13.40,-0.40,
,,125,6152百一,通信網路,0.35,0.91,-0.31,-0.28,0.64,0.31,,30,1.62,,24.77,13.45,0.10,
,,126,1532勤美,電機,0.21,0.51,0.09,0.51,0.05,0.22,,31,1.59,,66.24,23.05,-0.10,
,,127,1307三芳,塑膠,-0.28,0.82,1.29,0.10,-0.07,-0.28,,10,1.58,,82.35,32.15,0.15,
,,128,2845遠東銀,金融,-0.13,0.36,0.60,0.45,0.17,0.11,,10,1.56,,74.40,13.20,-0.05,
,,129,1540喬福,電機,0.12,0.10,0.55,0.60,0.25,-0.06,,10,1.56,,35.27,22.55,0.25,
,,130,2867三商壽,金融,0.00,0.58,0.46,0.18,0.17,0.16,,10,1.55,,85.36,8.86,0.00,
,,131,2887台新新光金,金融,-0.11,0.74,0.24,0.43,0.05,0.20,,31,1.55,,74.64,36.85,1.00,
,,132,8473山林水,綠能,1.23,-0.95,1.82,-0.25,-0.18,-0.12,,50,1.55,,69.24,45.60,0.20,
,,133,2344華邦電,半導體,4.40,-0.05,-2.37,2.85,-1.03,-2.25,,10,1.55,,71.19,176.50,8.00,
,,134,2413環科,電子零組件,-0.07,-0.83,6.20,0.70,-2.55,-1.91,,31,1.54,,59.43,45.30,-1.00,
,,135,2892第一金,金融,-0.61,0.54,0.86,0.39,0.27,0.09,,10,1.54,,71.11,33.60,-0.50,
,,136,3055蔚華科,電子通路,0.46,-1.27,-0.70,-0.96,0.27,3.73,,50,1.53,,69.86,158.00,-10.50,
,,137,3022威強電,電腦週邊,0.82,1.04,0.72,0.03,0.05,-1.13,,30,1.53,,60.82,89.00,-5.30,
,,138,3305昇貿,其他電子,2.90,0.38,-1.61,-0.11,-0.19,0.15,,31,1.52,,49.05,127.50,-3.50,
,,139,2337旺宏,半導體,4.30,1.31,-2.34,0.03,1.01,-2.80,,30,1.51,,47.94,143.50,5.00,
,,140,2481強茂,半導體,-0.08,1.33,-1.82,-1.10,2.30,0.88,,30,1.51,,67.58,213.00,1.50,
,,141,2611志信,航運,0.36,0.29,0.36,0.32,0.11,0.07,,10,1.51,,46.59,14.60,0.25,
,,142,1618合機,電器電纜,-0.09,0.36,1.54,-0.50,-0.34,0.49,,50,1.46,,57.73,38.80,-1.70,
,,143,1722台肥,化學,0.19,0.38,0.45,0.24,0.04,0.15,,31,1.45,,65.62,47.55,-0.50,
,,144,1305華夏,塑膠,-0.05,0.51,0.21,0.13,0.23,0.41,,50,1.44,,52.65,12.80,-0.40,
,,145,1103嘉泥,水泥,0.16,0.13,0.02,0.07,0.01,1.05,,31,1.44,,80.37,13.40,-0.05,
,,146,5288豐祥-KY,電機,0.02,0.80,-0.04,-0.08,0.07,0.66,,50,1.43,,69.87,190.00,4.00,
,,147,1326台化,塑膠,-0.19,1.04,-0.58,0.61,0.58,-0.03,,10,1.43,,82.97,60.00,-4.70,
,,148,2363矽統,半導體,-0.22,0.06,-0.58,0.00,4.73,-2.57,,30,1.42,,38.82,65.60,-1.40,
,,149,8201無敵,其他電子,1.44,0.02,0.00,-0.07,-0.01,0.03,,50,1.41,,57.78,12.65,-0.30,
,,150,4551智伸科,汽車,-0.22,0.20,-1.86,2.09,1.32,-0.13,,10,1.40,,82.50,229.50,-16.50,
,,151,4532瑞智,電機,0.09,0.54,0.00,-0.08,0.08,0.77,,50,1.40,,70.56,26.05,-1.25,
,,152,2478大毅,電子零組件,-2.77,1.94,1.46,4.18,-1.75,-1.66,,31,1.40,,66.29,174.00,0.00,
,,153,1513中興電,電機,-0.28,1.79,-1.90,0.37,1.63,-0.21,,30,1.40,,43.44,168.50,0.00,
,,154,6283淳安,其他電子,0.59,0.25,0.22,0.07,0.06,0.20,,31,1.39,,63.04,23.20,-0.10,
,,155,4119旭富,生技醫療業,0.20,0.10,0.70,0.03,0.07,0.29,,50,1.39,,46.85,45.50,0.75,
,,156,2535達欣工,營建,0.47,0.04,0.65,-0.12,-0.01,0.36,,50,1.39,,61.99,88.50,1.30,
,,157,1713國化,化學,0.29,-0.28,0.03,0.71,0.35,0.28,,10,1.38,,73.98,47.85,0.15,
,,158,2027大成鋼,鋼鐵,0.58,0.58,0.33,-0.09,-0.16,0.14,,31,1.38,,73.92,40.00,-0.55,
,,159,8150南茂,半導體,3.85,-3.60,0.93,-3.50,0.70,2.99,,50,1.37,,72.01,117.00,10.50,
,,160,3593力銘,電子零組件,0.67,0.02,0.01,0.00,0.02,0.64,,50,1.36,,64.04,15.95,1.45,
,,161,3023信邦,電子零組件,-0.04,0.25,0.87,-0.05,-0.13,0.42,,31,1.32,,68.71,326.00,6.50,
,,162,9103美德醫療-DR,存託憑證,0.22,1.52,-0.98,0.28,-0.07,0.35,,31,1.32,,11.29,5.05,-0.04,
,,163,2884玉山金,金融,-0.33,0.61,0.48,0.45,0.21,-0.13,,10,1.29,,72.31,34.75,0.00,
,,164,6805富世達,電子零組件,-1.24,3.50,-1.60,-1.24,1.08,0.77,,30,1.27,,59.45,1460.00,65.00,
,,165,2393億光,光電,-0.52,0.20,0.72,1.38,0.25,-0.76,,10,1.27,,67.98,71.00,0.40,
,,166,3622洋華,光電,0.74,0.41,0.07,-0.03,0.04,0.03,,30,1.26,,59.47,55.90,-0.30,
,,167,1733五鼎,生技醫療業,0.05,0.71,0.13,-0.22,0.31,0.28,,30,1.26,,40.98,30.30,0.40,
,,168,5283禾聯碩,電器電纜,0.47,0.03,0.20,0.03,0.51,0.02,,30,1.26,,61.37,53.00,0.00,
,,169,2114鑫永銓,橡膠,0.25,0.26,0.39,0.09,0.18,0.08,,30,1.25,,65.65,89.70,0.20,
,,170,2421建準,電子零組件,1.87,2.35,-1.95,-0.53,-0.29,-0.21,,50,1.24,,57.02,142.50,-1.00,
,,171,2365昆盈,電腦週邊,0.86,-0.03,-1.41,-0.47,0.48,1.78,,50,1.21,,24.59,32.50,0.50,
,,172,6831邁科,電腦週邊,-0.04,-2.68,0.34,-0.01,1.52,2.06,,50,1.19,,63.81,782.00,-37.00,
,,173,4770上品,化學,1.94,-0.52,-0.97,0.05,-0.02,0.70,,31,1.18,,63.63,217.50,3.00,
,,174,4557永新-KY,汽車,1.72,-0.12,0.72,0.00,-0.26,-0.88,,10,1.18,,43.17,49.60,0.50,
,,175,6606建德工業,電機,0.24,0.31,0.04,0.27,0.19,0.13,,10,1.18,,71.46,25.05,-0.10,
,,176,1904正隆,造紙,0.12,0.53,0.32,0.16,0.03,0.01,,10,1.17,,66.18,23.40,0.00,
,,177,1455集盛,紡織,0.25,0.38,0.29,-0.01,0.14,0.11,,30,1.16,,67.29,9.30,-0.75,
,,178,2414精技,電子通路,0.06,0.06,0.54,-0.07,0.45,0.11,,30,1.15,,59.88,61.60,0.50,
,,179,1308亞聚,塑膠,0.04,0.19,0.24,0.03,0.29,0.35,,50,1.14,,52.51,14.65,-0.35,
,,180,6691洋基工程,其他電子,0.00,-0.89,0.08,0.76,0.88,0.30,,30,1.13,,70.48,708.00,-7.00,
,,181,6526達發,半導體,0.17,0.41,-0.23,0.11,0.30,0.37,,50,1.13,,78.96,652.00,-4.00,
,,182,1710東聯,化學,-0.01,0.37,-0.40,-0.03,0.21,0.99,,50,1.13,,62.58,16.40,-0.90,
,,183,2886兆豐金,金融,-0.02,0.42,0.29,0.14,0.18,0.12,,30,1.13,,83.08,46.70,-0.10,
,,184,6120達運,光電,0.90,0.65,-0.73,0.65,0.04,-0.38,,10,1.13,,60.89,14.40,0.35,
,,185,1617榮星,電器電纜,0.10,0.60,0.00,0.00,0.31,0.11,,30,1.12,,76.14,23.50,-0.95,
,,186,3311閎暉,通信網路,1.37,-0.65,-0.67,0.06,1.15,-0.14,,30,1.12,,56.71,36.60,-0.90,
,,187,7749意騰-KY,半導體,-0.07,-0.02,1.18,-0.02,0.01,0.03,,50,1.11,,49.23,404.00,-6.00,
,,188,1527鑽全,電機,0.44,0.27,0.03,-0.02,0.34,0.05,,30,1.11,,32.03,33.50,-0.15,
,,189,6141柏承,電子零組件,5.21,-5.11,0.35,-0.83,1.80,-0.32,,30,1.10,,51.20,39.05,3.55,
,,190,4106雃博,生技醫療業,-0.46,0.55,0.17,0.02,0.29,0.53,,50,1.10,,51.40,23.55,0.05,
,,191,2471資通,資訊服務,-1.00,1.04,0.68,0.18,0.05,0.15,,31,1.10,,25.05,53.20,-0.30,
,,192,2431聯昌,電子零組件,0.91,-0.01,0.05,0.37,-0.80,0.57,,31,1.09,,42.25,11.45,-0.15,
,,193,1464得力,紡織,0.29,0.12,0.15,0.17,0.18,0.17,,30,1.08,,61.52,10.55,-0.10,
,,194,4737華廣,生技醫療業,0.04,0.08,0.15,0.63,0.08,0.10,,31,1.08,,61.72,57.90,0.90,
,,195,2516新建,營建,0.57,0.00,-0.09,0.07,0.40,0.12,,30,1.07,,71.75,13.65,-0.10,
,,196,6225天瀚,光電,0.00,1.07,0.00,0.00,0.00,0.00,,32,1.07,,65.10,23.30,0.30,
,,197,5215科嘉-KY,電腦週邊,0.03,0.05,0.77,0.06,0.07,0.08,,50,1.06,,53.08,42.05,0.00,
,,198,6534正瀚-創,生技醫療業,0.61,0.08,0.37,-0.01,0.01,-0.01,,30,1.05,,82.47,93.00,0.50,
,,199,2323中環,光電,-0.05,0.73,-0.76,0.47,0.81,-0.17,,30,1.03,,45.34,11.15,-0.15,
,,200,2501國建,營建,-0.16,0.16,1.29,0.27,-0.33,-0.20,,31,1.03,,77.88,23.90,0.05,
,,201,3437榮創,光電,0.91,-0.47,0.13,-0.83,1.08,0.20,,30,1.02,,24.40,20.75,-0.30,
,,202,2392正崴,電子零組件,0.61,0.40,-0.12,0.11,0.21,-0.19,,30,1.02,,48.51,37.05,-0.55,
,,203,5880合庫金,金融,-0.08,0.26,0.22,0.31,0.27,0.03,,10,1.01,,73.62,25.15,0.05,
,,204,2017官田鋼,鋼鐵,0.04,0.48,-0.03,0.13,0.18,0.20,,50,1.00,,62.32,9.12,-0.05,
,,205,8499鼎炫-KY,其他電子,0.00,0.00,0.00,0.00,0.00,0.99,,41,0.99,,79.80,296.50,0.00,
,,206,6533晶心科,半導體,0.96,0.01,0.00,0.00,0.02,0.00,,30,0.99,,21.96,191.50,-1.00,
,,207,2801彰銀,金融,-0.24,0.29,0.59,0.14,0.19,0.02,,30,0.99,,77.36,24.05,0.15,
,,208,2834臺企銀,金融,-0.24,0.71,0.30,0.20,0.08,-0.06,,10,0.99,,61.19,17.95,-0.30,
,,209,3406玉晶光,光電,0.95,1.27,0.87,-0.10,-0.96,-1.04,,10,0.99,,56.66,616.00,4.00,
,,210,4441振大環球,紡織,0.24,-0.03,-0.02,0.73,0.00,0.06,,31,0.98,,73.28,190.00,0.50,
,,211,2406國碩,光電,0.70,4.07,-0.27,-2.89,-2.54,1.91,,50,0.98,,37.40,38.50,-0.55,
,,212,2915潤泰全,貿易百貨,-0.01,0.27,0.17,0.25,0.22,0.06,,10,0.96,,68.76,52.00,0.40,
,,213,2022聚亨,鋼鐵,0.25,0.49,0.06,0.18,-0.11,0.09,,31,0.96,,39.93,8.07,0.03,
,,214,9933中鼎,其他,0.33,0.11,0.23,0.36,0.33,-0.41,,10,0.95,,59.87,41.10,0.45,
,,215,1309台達化,塑膠,0.80,-0.57,-0.30,0.21,-0.02,0.81,,31,0.93,,47.25,14.55,-0.30,
,,216,1460宏遠,紡織,0.03,0.43,0.04,0.09,0.14,0.20,,50,0.93,,72.57,7.17,-0.14,
,,217,6768志強-KY,運動,0.34,0.02,0.91,-0.31,0.24,-0.27,,30,0.93,,83.33,71.20,0.20,
,,218,2890永豐金,金融,-0.24,0.33,0.26,0.25,0.24,0.08,,10,0.92,,80.82,40.45,-1.45,
,,219,6558興能高,其他電子,0.43,-0.52,0.60,0.01,0.50,-0.10,,30,0.92,,41.24,29.80,0.00,
,,220,5533皇鼎,營建,0.27,0.05,0.28,0.01,0.28,0.02,,30,0.91,,80.18,13.55,0.00,
,,221,1337再生-KY,塑膠,0.61,0.27,0.02,0.12,-0.13,0.00,,31,0.89,,48.15,5.13,-0.12,
