Unnamed: 0_level_1,Unnamed: 1_level_1,#,股票代號/名稱,類別,20260717,0724,0731,0807,0814,0821,Unnamed: 11_level_1,走 勢,總增減,Unnamed: 14_level_1,上週持有%,今日 收盤價,今日 漲跌,Unnamed: 18_level_1
,,1,6176瑞儀,光電,0.07,-0.88,0.08,-0.52,-1.07,53.82,,31,51.50,,100.00,,,
,,2,3605宏致,電子零組件,-3.75,3.83,-0.59,8.20,5.10,-0.03,,10,12.76,,68.59,108.50,-1.50,
,,3,8039台虹,電子零組件,9.70,0.88,-2.41,-0.05,1.91,0.23,,30,10.26,,68.58,282.00,-1.00,
,,4,2464盟立,其他電子,-1.65,-0.18,0.03,5.19,6.42,-0.14,,30,9.67,,50.72,179.00,-1.50,
,,5,1312國喬,塑膠,9.04,-0.11,-1.01,0.27,-0.03,0.07,,31,8.23,,59.23,12.00,0.25,
,,6,8112至上,電子通路,-0.62,2.34,2.12,-0.85,7.40,-2.52,,30,7.87,,43.56,93.50,-0.20,
,,7,3231緯創,電腦週邊,-0.37,3.49,1.45,2.85,1.30,-0.89,,10,7.83,,69.36,175.50,-4.50,
,,8,6214精誠,資訊服務,1.42,0.41,0.55,-0.09,0.04,5.35,,50,7.68,,62.83,179.50,-0.50,
,,9,1709和益,化學,2.77,0.63,0.59,0.32,1.94,1.30,,30,7.55,,71.54,33.30,3.00,
,,10,2359所羅門,其他電子,2.61,-1.42,-2.64,3.60,6.57,-1.22,,30,7.50,,53.44,150.00,-8.00,
,,11,3006晶豪科,半導體,2.71,-0.87,-2.46,6.40,2.35,-1.26,,10,6.87,,58.74,256.50,6.00,
,,12,6225天瀚,光電,0.00,0.00,1.26,0.00,3.35,1.58,,30,6.19,,71.29,64.70,5.80,
,,13,2609陽明,航運,-0.12,0.85,0.87,0.10,0.36,3.43,,50,5.49,,61.18,64.00,3.70,
,,14,2603長榮,航運,0.41,0.84,0.46,0.07,0.55,2.54,,50,4.87,,75.07,251.50,5.50,
,,15,3665貿聯-KY,其他電子,2.16,-0.17,0.24,1.09,0.16,1.00,,31,4.48,,63.25,2275.00,25.00,
,,16,2634漢翔,航運,0.20,-0.44,-0.27,0.07,1.12,3.78,,50,4.46,,55.70,69.30,-3.00,
,,17,3356奇偶,光電,0.55,0.22,0.44,0.25,1.27,1.64,,50,4.37,,36.84,63.20,0.40,
,,18,2027大成鋼,鋼鐵,0.32,1.18,0.29,0.88,1.10,0.49,,30,4.26,,78.23,50.30,-0.20,
,,19,2030彰源,鋼鐵,0.28,-0.17,0.30,0.50,3.16,0.14,,30,4.21,,52.19,22.30,0.45,
,,20,2364倫飛,電腦週邊,0.00,0.00,0.00,0.00,1.66,2.48,,50,4.14,,59.17,80.80,-1.30,
,,21,9921巨大,運動,1.13,-0.26,0.75,0.59,2.10,-0.18,,30,4.13,,69.13,107.50,1.50,
,,22,2324仁寶,電腦週邊,0.38,0.96,-0.30,0.94,1.40,0.66,,30,4.04,,66.43,38.95,0.45,
,,23,2465麗臺,電腦週邊,0.21,0.67,-1.00,3.07,6.02,-4.96,,30,4.01,,40.49,85.90,-0.10,
,,24,910322康師傅-DR,存託憑證,-0.28,0.32,1.42,-0.11,1.40,1.23,,30,3.98,,29.14,27.35,-0.85,
,,25,3706神達,電腦週邊,-0.05,1.19,-0.11,1.70,0.63,0.61,,10,3.97,,56.93,90.00,-0.10,
,,26,2615萬海,航運,0.27,0.69,0.63,0.13,0.64,1.58,,50,3.94,,89.06,124.50,11.00,
,,27,3149正達,光電,1.63,-3.26,-0.72,-2.17,9.02,-0.62,,30,3.88,,27.46,65.00,-1.20,
,,28,1316上曜,營建,3.95,0.19,-0.32,0.35,-0.17,-0.14,,31,3.86,,42.82,11.20,0.55,
,,29,6213聯茂,電子零組件,-1.43,-1.69,-1.74,3.29,4.36,0.73,,30,3.52,,68.79,513.00,3.00,
,,30,3576聯合再生,光電,1.98,1.59,-0.35,-0.09,0.56,-0.17,,30,3.52,,38.92,17.30,0.30,
,,31,6108競國,電子零組件,0.13,-0.18,0.55,-0.13,1.50,1.49,,30,3.36,,55.90,25.95,-0.05,
,,32,5292華懋,綠能,-1.11,0.00,0.24,0.00,5.50,-1.36,,30,3.27,,55.00,218.00,4.00,
,,33,2301光寶科,電腦週邊,0.18,0.18,-0.18,2.50,0.61,-0.03,,10,3.26,,81.56,261.00,-6.00,
,,34,2377微星,電腦週邊,1.29,1.91,-0.59,1.96,2.39,-3.73,,30,3.23,,66.51,141.50,1.50,
,,35,3017奇鋐,電腦週邊,-0.06,0.57,0.31,1.34,1.49,-0.43,,30,3.22,,68.54,2865.00,-120.00,
,,36,8105凌巨,光電,-0.12,-0.29,-0.29,0.22,0.18,3.46,,31,3.16,,64.67,,,
,,37,2542興富發,營建,0.25,0.96,0.35,0.10,0.67,0.81,,50,3.14,,65.97,48.80,0.50,
,,38,3037欣興,電子零組件,0.36,0.10,-0.66,1.25,0.29,1.80,,31,3.14,,77.51,1085.00,-55.00,
,,39,2388威盛,半導體,0.09,0.60,0.18,2.30,0.01,-0.09,,10,3.09,,71.52,73.90,0.50,
,,40,4566時碩工業,電機,-0.53,0.54,1.87,0.50,2.72,-2.03,,30,3.07,,56.15,67.00,-1.30,
,,41,2313華通,電子零組件,1.96,0.21,-1.61,2.08,-0.39,0.75,,31,3.00,,59.22,213.50,-4.00,
,,42,2485兆赫,通信網路,0.75,1.40,1.21,-0.87,-0.05,0.55,,50,2.99,,23.24,40.90,-0.20,
,,43,2354鴻準,其他電子,0.20,0.32,-0.10,1.47,1.09,-0.09,,10,2.89,,47.83,60.20,0.00,
,,44,3046建卅卅,電腦週邊,-0.07,0.02,0.02,0.04,2.86,-0.01,,30,2.86,,56.12,58.10,-0.30,
,,45,3653健策,電子零組件,0.20,1.33,0.08,0.76,0.42,0.06,,10,2.85,,71.87,5395.00,-205.00,
,,46,2376技嘉,電腦週邊,0.29,1.11,0.18,0.17,2.26,-1.18,,30,2.83,,72.16,339.50,-4.50,
,,47,2049上銀,電機,0.11,0.31,-0.46,1.80,1.31,-0.25,,10,2.82,,71.40,349.00,-17.50,
,,48,1733五鼎,生技醫療業,0.92,0.78,0.10,-0.01,0.04,0.96,,50,2.79,,43.55,32.25,0.15,
,,49,2727王品,觀光,-1.12,1.45,2.02,0.22,0.08,0.13,,31,2.78,,39.03,237.50,0.50,
,,50,3022威強電,電腦週邊,-0.92,1.54,0.83,1.53,1.75,-1.97,,30,2.76,,66.32,90.20,-2.30,
,,51,9105泰金寶-DR,存託憑證,0.28,1.18,0.10,0.38,0.40,0.41,,50,2.75,,26.18,8.42,0.07,
,,52,6206飛捷,電腦週邊,-0.60,0.44,0.54,2.83,0.81,-1.27,,10,2.75,,55.35,138.50,-4.00,
,,53,3535晶彩科,光電,0.51,0.64,-0.13,0.43,0.28,0.99,,31,2.72,,27.75,86.80,-1.20,
,,54,910861神州-DR,存託憑證,-0.26,1.52,0.00,1.25,0.00,0.19,,31,2.70,,37.79,3.85,0.05,
,,55,6141柏承,電子零組件,1.59,1.39,-1.24,-0.45,0.77,0.64,,30,2.70,,54.42,45.40,1.45,
,,56,3416融程電,電腦週邊,0.35,0.24,-0.26,0.38,2.24,-0.38,,30,2.57,,59.23,177.00,-1.00,
,,57,6456GIS-KY,光電,0.58,0.58,-1.36,0.36,1.97,0.41,,30,2.54,,50.09,68.00,-3.20,
,,58,2408南亞科,半導體,0.02,-0.35,-1.23,1.78,2.07,0.24,,30,2.53,,84.87,528.00,11.00,
,,59,3712永崴投控,電腦週邊,0.74,0.67,0.30,0.58,0.40,-0.19,,10,2.50,,58.49,20.65,0.15,
,,60,2033佳大,鋼鐵,-0.13,-0.08,-0.32,-0.01,2.98,0.04,,30,2.48,,76.63,22.00,-0.75,
,,61,1558伸興,電機,0.30,0.53,0.16,0.35,0.22,0.92,,31,2.48,,37.20,100.00,-3.00,
,,62,7610聯友金屬-創,綠能,0.93,-0.67,0.26,-0.05,9.18,-7.20,,30,2.45,,50.81,1685.00,150.00,
,,63,2605新興,航運,0.65,0.89,0.02,0.61,0.39,-0.15,,10,2.41,,55.22,37.80,1.40,
,,64,2357華碩,電腦週邊,0.12,0.40,0.18,0.92,0.53,0.24,,10,2.39,,74.85,921.00,8.00,
,,65,2618長榮航,航運,0.27,0.42,0.63,0.64,0.09,0.29,,31,2.34,,81.86,42.60,0.35,
,,66,6136富爾特,通信網路,0.23,1.14,0.09,0.00,0.70,0.16,,30,2.32,,47.23,25.15,0.25,
,,67,6669緯穎,電腦週邊,-0.92,1.53,0.35,0.68,0.02,0.66,,31,2.32,,65.85,6255.00,-70.00,
,,68,2031新光鋼,鋼鐵,1.07,0.22,0.21,-0.17,0.94,0.04,,30,2.31,,58.01,46.35,0.30,
,,69,6472保瑞,生技醫療業,0.18,0.11,0.59,-0.01,0.61,0.81,,50,2.29,,57.64,455.00,9.50,
,,70,3024憶聲,光電,0.58,-0.04,0.50,0.48,0.42,0.27,,10,2.21,,50.51,13.85,0.15,
,,71,1513中興電,電機,0.21,-0.15,-0.70,0.92,2.71,-0.79,,30,2.20,,45.38,166.00,0.00,
,,72,4977眾達-KY,通信網路,3.82,-0.74,-2.21,-0.48,0.76,1.03,,50,2.18,,21.21,150.50,-6.00,
,,73,6165浪凡,雲端,0.70,-1.10,-0.39,1.41,0.66,0.89,,31,2.17,,50.48,48.10,0.75,
,,74,6805富世達,電子零組件,-1.08,0.86,1.81,0.96,-1.01,0.59,,31,2.13,,61.47,1765.00,-85.00,
,,75,2103台橡,橡膠,0.06,-0.09,-0.02,0.08,2.42,-0.37,,30,2.08,,58.63,28.40,0.55,
,,76,1536和大,汽車,1.92,0.03,-1.37,1.26,0.58,-0.36,,10,2.06,,34.42,49.25,-1.05,
,,77,3005神基,電腦週邊,0.94,0.52,0.09,0.54,0.13,-0.20,,10,2.02,,72.90,117.00,-0.50,
,,78,2426鼎元,光電,-2.76,0.02,-0.24,0.00,0.27,4.72,,50,2.01,,47.43,82.20,7.40,
,,79,2520冠德,營建,0.41,0.21,0.21,0.13,0.33,0.69,,50,1.98,,73.90,36.80,0.25,
,,80,6957裕慶-KY,其他,1.61,0.62,-0.68,-0.52,0.30,0.64,,50,1.97,,73.34,216.00,0.50,
,,81,1605華新,電器電纜,-0.07,-0.16,-0.72,0.96,2.09,-0.14,,30,1.96,,74.87,37.30,0.45,
,,82,6426統新,通信網路,1.03,-1.22,0.15,-1.79,2.62,1.15,,30,1.94,,43.59,241.00,-9.00,
,,83,3003健和興,電子零組件,0.11,-0.24,-0.76,0.27,2.50,0.05,,30,1.93,,60.31,64.90,0.90,
,,84,2421建準,電子零組件,-0.12,0.13,-0.33,2.10,-0.18,0.31,,31,1.91,,59.16,142.50,-1.50,
,,85,2611志信,航運,0.33,0.42,0.23,0.01,0.05,0.87,,50,1.91,,48.88,17.20,1.20,
,,86,2006東和鋼鐵,鋼鐵,0.24,0.09,0.39,1.04,0.31,-0.17,,10,1.90,,81.26,81.60,-0.40,
,,87,4938和碩,電腦週邊,-0.06,0.63,-0.07,0.66,1.05,-0.31,,30,1.90,,79.51,88.60,-1.10,
,,88,2606裕民,航運,0.41,0.35,-0.15,0.20,0.36,0.71,,50,1.88,,76.59,72.60,2.40,
,,89,9939宏全,其他,0.15,0.53,-0.32,1.75,-0.10,-0.13,,10,1.88,,63.01,134.00,2.00,
,,90,2536宏普,營建,0.87,-0.37,-0.07,-0.13,1.36,0.21,,30,1.87,,78.75,20.85,0.00,
,,91,2637慧洋-KY,航運,0.64,0.31,0.03,0.24,0.21,0.42,,31,1.85,,83.70,102.00,7.30,
,,92,6416瑞祺電通,通信網路,-0.12,1.52,-0.47,-0.34,1.58,-0.33,,30,1.84,,48.31,101.00,-1.50,
,,93,3714富采,光電,0.27,0.54,0.24,0.08,0.53,0.17,,30,1.83,,42.93,57.30,0.30,
,,94,2392正崴,電子零組件,0.06,-0.26,-0.33,0.57,0.97,0.78,,30,1.79,,49.98,41.60,1.00,
,,95,2636台驊控股,航運,-0.17,-0.80,1.37,0.03,0.55,0.80,,50,1.78,,43.18,73.30,2.10,
,,96,6515穎崴,半導體,0.00,1.28,-0.06,0.10,-0.27,0.73,,31,1.78,,51.18,6400.00,20.00,
,,97,6277宏正,電腦週邊,-0.02,0.73,0.07,0.37,1.55,-0.95,,30,1.75,,57.34,81.10,-0.40,
,,98,2314台揚,通信網路,0.01,0.01,1.70,0.01,0.01,0.01,,32,1.75,,11.49,10.85,-0.25,
,,99,1416廣豐,其他,0.09,0.46,-0.41,0.09,0.78,0.73,,30,1.74,,56.01,12.00,0.25,
,,100,7827漢康-KY創,生技醫療業,0.20,0.15,0.56,0.24,0.34,0.22,,30,1.71,,78.76,161.00,1.50,
,,101,3311閎暉,通信網路,-0.96,0.94,0.82,0.10,0.18,0.60,,50,1.68,,58.41,31.95,0.25,
,,102,6573虹揚-KY,半導體,1.18,0.52,0.59,-0.70,0.16,-0.09,,30,1.66,,64.63,17.10,0.10,
,,103,9945潤泰新,其他,0.30,0.13,0.33,0.13,0.17,0.60,,50,1.66,,66.22,29.40,-0.45,
,,104,6117迎廣,電腦週邊,0.47,1.02,-0.65,0.54,-0.01,0.28,,31,1.65,,55.03,61.10,0.00,
,,105,3029零壹,資訊服務,-0.06,-0.03,-0.43,1.21,0.62,0.34,,10,1.65,,42.30,111.00,-0.50,
,,106,2867三商壽,金融,0.16,0.39,0.30,0.30,0.23,0.27,,31,1.65,,87.30,,,
,,107,2455全新,通信網路,1.08,0.99,-1.23,1.56,-0.05,-0.71,,10,1.64,,51.09,406.00,-6.00,
,,108,2009第一銅,鋼鐵,0.29,0.15,-0.43,0.42,1.41,-0.20,,30,1.64,,58.25,39.80,0.60,
,,109,2453凌群,資訊服務,-0.04,0.18,0.72,0.03,0.11,0.62,,50,1.62,,47.51,52.10,0.50,
,,110,2486一詮,光電,3.31,-1.89,-0.55,0.80,-1.17,1.12,,31,1.62,,40.93,243.50,-7.50,
,,111,7760享溫馨,觀光,0.36,0.28,-0.39,0.03,0.61,0.73,,50,1.62,,64.21,33.20,0.00,
,,112,4961天鈺,半導體,0.04,-0.01,-0.93,0.79,2.04,-0.34,,30,1.59,,46.19,166.00,1.50,
,,113,1338廣華-KY,汽車,0.24,0.17,-0.18,0.19,0.78,0.37,,30,1.57,,44.08,14.70,0.05,
,,114,5515建國,營建,0.18,0.20,-0.02,0.25,0.54,0.42,,30,1.57,,71.26,55.70,1.50,
,,115,1101台泥,水泥,-0.05,0.50,0.51,0.14,0.26,0.20,,30,1.56,,56.56,24.85,0.05,
,,116,2537聯上發,營建,0.48,0.40,0.63,-0.07,-0.20,0.32,,31,1.56,,60.32,11.70,0.05,
,,117,7732金興精密,汽車,1.50,0.00,-0.20,0.00,0.12,0.14,,50,1.56,,88.88,34.80,0.50,
,,118,6202盛群,半導體,1.03,-0.51,-0.84,1.44,1.06,-0.67,,10,1.51,,41.71,56.10,-1.20,
,,119,1219福壽,食品,0.45,0.08,0.28,0.00,0.39,0.29,,30,1.49,,64.15,11.25,0.10,
,,120,2367燿華,電子零組件,0.12,1.22,-0.13,-0.37,0.21,0.43,,50,1.48,,28.62,42.10,-0.45,
,,121,3443創意,半導體,-0.44,-0.10,-0.13,1.10,0.41,0.60,,31,1.44,,66.14,5600.00,-30.00,
,,122,2002中鋼,鋼鐵,-0.06,0.54,0.34,0.08,0.50,0.00,,30,1.40,,53.14,19.45,0.10,
,,123,1904正隆,造紙,-0.11,0.13,0.08,-0.01,0.98,0.33,,30,1.40,,68.15,25.70,0.20,
,,124,2362藍天,電腦週邊,0.08,0.23,0.08,0.95,0.10,-0.05,,10,1.39,,80.75,47.35,0.00,
,,125,2468華經,資訊服務,-0.62,0.00,0.70,0.05,0.93,0.33,,30,1.39,,52.04,35.05,0.10,
,,126,2915潤泰全,貿易百貨,0.44,0.18,0.15,0.09,0.38,0.14,,30,1.38,,69.81,61.10,-0.50,
,,127,5521工信,營建,0.09,0.28,0.10,-0.12,1.00,0.02,,30,1.37,,59.20,10.95,0.25,
,,128,5876上海商銀,金融,0.48,0.47,0.39,0.00,-0.09,0.11,,31,1.36,,88.23,44.15,0.50,
,,129,3229晟鈦,電子零組件,0.01,0.23,0.00,0.89,-0.89,1.11,,31,1.35,,71.39,61.80,4.90,
,,130,2034允強,鋼鐵,0.50,-0.12,-0.22,-0.16,1.01,0.32,,30,1.33,,50.27,20.45,0.00,
,,131,2312金寶,其他電子,0.04,0.31,-0.21,0.76,0.72,-0.31,,10,1.31,,48.55,31.05,-0.30,
,,132,9914美利達,運動,0.13,0.50,-0.06,-0.21,0.59,0.35,,30,1.30,,67.33,87.80,0.00,
,,133,9925新保,其他,0.39,-0.04,0.93,-0.46,0.78,-0.30,,30,1.30,,70.03,39.70,-0.45,
,,134,8271宇瞻,半導體,-0.29,0.78,-0.37,5.56,-2.91,-1.49,,31,1.28,,43.70,232.50,-0.50,
,,135,2852第一保,金融,0.16,0.22,-0.03,0.31,0.09,0.53,,31,1.28,,66.78,29.20,0.00,
,,136,5243乙盛-KY,光電,0.19,-0.16,-0.36,0.33,1.10,0.16,,30,1.26,,58.14,87.30,-1.00,
,,137,7788松川精密,電子零組件,-0.27,0.09,1.53,-0.87,0.72,0.06,,30,1.26,,71.03,248.50,-7.50,
,,138,1528恩德,電機,0.51,0.10,0.01,0.19,0.03,0.42,,31,1.26,,30.58,18.60,-0.05,
,,139,2014中鴻,鋼鐵,0.47,-0.04,0.15,0.30,0.46,-0.10,,30,1.24,,50.73,17.50,0.15,
,,140,3052夆典,營建,0.33,-0.51,0.51,-0.09,0.96,0.03,,30,1.23,,58.31,11.15,-0.05,
,,141,2474可成,其他電子,-0.04,0.50,-0.14,-0.38,1.21,0.06,,30,1.21,,69.71,203.50,-0.50,
,,142,1527鑽全,電機,0.32,0.10,-0.22,0.27,0.13,0.60,,31,1.20,,33.26,32.80,-0.10,
,,143,5607遠雄港,航運,0.00,0.19,0.19,0.14,-0.05,0.73,,31,1.20,,76.64,55.90,0.60,
,,144,5269祥碩,半導體,1.14,-0.69,0.05,0.09,0.00,0.57,,31,1.16,,60.00,1415.00,-10.00,
,,145,6269台郡,電子零組件,-0.91,-0.95,-1.39,1.52,2.06,0.82,,30,1.15,,32.37,62.40,-1.20,
,,146,2355敬鵬,電子零組件,0.30,1.08,-0.74,0.56,-0.20,0.13,,31,1.13,,40.31,41.70,-0.20,
,,147,2467志聖,電子零組件,0.30,-0.28,-0.41,0.22,0.62,0.67,,50,1.12,,69.59,560.00,0.00,
,,148,1723中碳,化學,0.84,0.38,-1.09,0.11,0.57,0.31,,30,1.12,,52.83,88.30,2.00,
,,149,5871中租-KY,其他,0.78,0.64,0.37,-0.24,0.05,-0.48,,30,1.12,,70.43,115.50,4.00,
,,150,6796晉弘,生技醫療業,0.05,0.00,0.03,0.00,0.02,1.02,,50,1.12,,48.45,65.30,2.80,
,,151,4536拓凱,運動,-0.23,0.86,1.41,-1.62,-0.37,1.05,,50,1.10,,57.11,172.00,1.50,
,,152,911608明輝-DR,存託憑證,0.14,0.11,0.57,0.08,0.20,-0.01,,30,1.09,,30.74,2.74,0.00,
,,153,5608四維航,航運,-0.13,-0.22,0.09,0.15,0.09,1.11,,31,1.09,,29.71,18.75,1.70,
,,154,1504東元,電機,-0.06,-0.04,-0.35,0.35,0.46,0.72,,50,1.08,,70.76,72.10,-1.00,
,,155,3030德律,其他電子,0.22,0.04,-0.11,0.71,0.45,-0.23,,10,1.08,,57.95,285.00,-4.50,
,,156,1608華榮,電器電纜,-0.42,-0.55,-0.02,0.26,1.99,-0.18,,30,1.08,,65.39,35.85,0.35,
,,157,4763材料*-KY,化學,-0.18,0.86,0.13,0.09,0.45,-0.28,,30,1.07,,60.86,49.65,-0.55,
,,158,6133金橋,電子零組件,0.81,-1.27,-0.10,-0.15,1.30,0.48,,30,1.07,,47.54,22.20,0.05,
,,159,3437榮創,光電,-0.54,-0.23,0.34,1.10,0.09,0.31,,31,1.07,,25.86,17.60,0.40,
,,160,7803雲象科技-創,生技醫療業,0.48,0.11,0.45,0.03,0.00,0.00,,21,1.07,,79.34,19.60,0.45,
,,161,2107厚生,橡膠,0.20,0.29,0.16,0.08,0.11,0.21,,50,1.05,,64.15,26.75,0.65,
,,162,6885全福生技,生技醫療業,0.25,-0.25,0.67,-0.04,-0.20,0.61,,31,1.04,,37.74,20.70,0.15,
,,163,2476鉅祥,電子零組件,0.93,-0.19,0.31,0.69,-0.46,-0.24,,31,1.04,,67.33,116.50,-3.00,
,,164,4770上品,化學,1.35,0.58,-0.47,-0.07,0.00,-0.37,,30,1.02,,63.93,212.00,2.00,
,,165,3138耀登,通信網路,-0.45,0.62,0.03,0.01,0.00,0.80,,31,1.01,,28.85,93.50,-1.90,
,,166,2010春源,鋼鐵,0.01,-0.12,0.20,0.05,0.77,0.10,,30,1.01,,69.44,22.95,0.15,
,,167,9933中鼎,其他,0.29,0.07,-0.22,-0.14,0.66,0.35,,30,1.01,,62.89,42.15,-0.35,
,,168,4576大銀微系統,電機,0.31,-0.08,0.19,1.01,0.12,-0.56,,10,0.99,,66.33,202.50,-5.50,
,,169,4155訊映,生技醫療業,0.98,0.01,0.00,-0.04,0.44,-0.41,,30,0.98,,45.68,14.75,-0.10,
,,170,1808潤隆,營建,0.29,0.23,0.22,-0.18,0.25,0.16,,30,0.97,,80.65,37.00,2.50,
,,171,6782視陽,生技醫療業,-0.18,0.28,-1.38,1.97,0.24,0.04,,10,0.97,,48.37,202.00,-2.00,
,,172,1467南緯,紡織,0.27,0.45,0.24,-0.02,0.04,-0.01,,30,0.97,,67.13,8.65,0.38,
,,173,6589台康生技,生技醫療業,-0.21,0.12,0.46,0.05,0.56,-0.01,,30,0.97,,58.41,51.20,-0.40,
,,174,3583辛耘,半導體,1.09,-0.61,1.44,-0.77,0.42,-0.60,,30,0.97,,61.69,704.00,-9.00,
,,175,3346麗清,汽車,-0.10,0.40,0.14,-0.09,0.57,0.04,,30,0.96,,26.87,20.50,0.40,
,,176,2884玉山金,金融,0.16,0.42,0.24,0.17,-0.08,0.05,,31,0.96,,73.48,38.00,0.65,
,,177,6949沛爾生醫-創,生技醫療業,0.71,-0.53,-0.05,0.03,0.54,0.26,,30,0.96,,74.24,1155.00,30.00,
,,178,9935慶豐富,居家,0.22,0.20,0.49,-0.44,0.41,0.08,,30,0.96,,62.97,20.25,0.00,
,,179,1563巧新,汽車,-0.21,0.46,-0.23,0.21,0.61,0.12,,30,0.96,,49.11,63.50,0.00,
,,180,6937天虹,半導體,0.92,-0.09,-0.77,0.05,0.71,0.13,,30,0.95,,63.05,260.00,-7.00,
,,181,9934成霖,居家,0.14,0.25,0.14,0.40,0.12,-0.10,,10,0.95,,67.65,11.45,0.05,
,,182,3504揚明光,光電,0.44,-0.20,-1.43,1.28,0.16,0.69,,31,0.94,,65.55,79.70,1.60,
,,183,6405悅城,光電,0.15,0.22,1.12,-0.89,0.64,-0.30,,30,0.94,,53.27,39.00,0.20,
,,184,4976佳凌,光電,-0.32,0.07,-0.39,0.56,0.20,0.82,,31,0.94,,30.21,38.00,-0.15,
,,185,4927泰鼎-KY,電子零組件,0.29,0.10,0.49,0.48,-0.88,0.43,,31,0.91,,24.88,33.05,0.20,
,,186,6641基士德-KY,綠能,-0.01,-0.02,1.18,-0.03,-0.22,0.00,,31,0.90,,60.25,17.85,-0.25,
,,187,4746台耀,生技醫療業,0.52,-0.62,-1.59,1.27,1.49,-0.18,,30,0.89,,43.99,53.90,0.00,
,,188,2929淘帝-KY,貿易百貨,0.02,0.01,-0.07,0.40,0.51,0.02,,30,0.89,,31.90,5.75,0.04,
,,189,2534宏盛,營建,0.13,0.12,0.18,0.29,0.06,0.11,,31,0.89,,72.72,17.35,0.10,
,,190,1451年興,紡織,-0.01,0.17,0.44,0.06,0.00,0.23,,31,0.89,,64.11,17.35,0.00,
,,191,5258虹堡,電腦週邊,0.98,0.19,0.23,-0.01,-0.12,-0.39,,10,0.88,,51.60,47.60,-0.15,
,,192,6919康霈*,生技醫療業,0.23,0.11,0.15,0.11,0.05,0.23,,31,0.88,,75.20,113.50,4.50,
,,193,2405輔信,電腦週邊,0.53,0.74,-0.72,0.58,0.08,-0.33,,10,0.88,,24.56,15.45,-0.15,
,,194,2356英業達,電腦週邊,-0.96,0.49,0.14,0.46,0.94,-0.20,,30,0.87,,74.28,65.70,1.20,
,,195,912000晨訊科-DR,存託憑證,0.89,-0.46,0.18,0.16,0.07,0.02,,10,0.86,,34.98,2.60,-0.04,
,,196,6742澤米,光電,-0.11,0.06,0.23,0.39,0.62,-0.33,,30,0.86,,35.68,44.50,0.80,
,,197,4195基米-創,生技醫療業,-0.16,0.00,0.53,0.54,0.00,-0.05,,10,0.86,,38.72,14.25,0.00,
,,198,6534正瀚-創,生技醫療業,0.06,0.03,-0.02,0.21,0.35,0.21,,30,0.84,,83.78,92.30,-0.10,
,,199,2883凱基金,金融,0.08,0.29,0.01,0.33,0.14,-0.01,,10,0.84,,68.56,31.55,1.15,
,,200,5880合庫金,金融,0.16,0.21,0.49,0.09,-0.22,0.11,,31,0.84,,74.61,25.05,0.25,
,,201,2331精英,電腦週邊,0.18,0.22,-0.18,0.34,0.24,0.03,,10,0.83,,59.02,19.80,-0.15,
,,202,3704合勤控,通信網路,0.44,0.59,-0.03,0.75,-0.48,-0.44,,31,0.83,,66.71,41.65,-0.65,
,,203,6189豐藝,電子通路,-0.22,0.20,-0.15,0.66,0.41,-0.08,,10,0.82,,35.06,48.10,-0.05,
,,204,2108南帝,橡膠,0.33,-0.24,0.20,0.16,0.74,-0.37,,30,0.82,,70.81,31.40,1.90,
,,205,6504南六,其他,0.57,0.08,0.10,0.05,0.00,0.01,,31,0.81,,70.66,38.30,0.55,
,,206,2206三陽工業,汽車,0.09,0.18,0.64,-0.24,0.05,0.09,,50,0.81,,85.19,64.30,0.80,
,,207,9902台火,其他,0.31,0.05,0.10,0.13,0.09,0.12,,31,0.80,,56.99,13.85,0.15,
,,208,2612中航,航運,0.16,-0.23,0.05,0.28,-0.10,0.64,,31,0.80,,74.35,60.20,1.50,
,,209,2617台航,航運,0.15,0.19,0.02,-0.02,-0.13,0.59,,31,0.80,,63.43,31.80,0.85,
,,210,1597直得,電機,-0.24,0.45,1.68,0.01,-0.11,-1.00,,10,0.79,,52.21,133.00,-2.00,
,,211,1909榮成,造紙,-0.04,0.08,0.17,0.01,-0.02,0.59,,31,0.79,,68.21,11.20,0.05,
,,212,4949有成精密,光電,0.43,0.14,0.15,-0.12,-0.08,0.26,,50,0.78,,52.96,69.80,-1.00,
,,213,3034聯詠,半導體,-0.50,0.83,0.25,0.53,-0.45,0.12,,31,0.78,,71.26,530.00,3.00,
,,214,9103美德醫療-DR,存託憑證,-0.11,0.34,-0.11,0.17,0.22,0.27,,50,0.78,,12.27,5.25,0.04,
,,215,2029盛餘,鋼鐵,-0.03,0.15,0.32,0.13,0.01,0.20,,31,0.78,,72.00,22.20,0.25,
,,216,2069運錩,鋼鐵,0.01,-0.05,0.50,0.21,0.45,-0.35,,30,0.77,,62.74,20.35,0.30,
,,217,2516新建,營建,0.48,0.04,0.19,0.11,-0.01,-0.05,,10,0.76,,72.70,14.35,0.30,
,,218,1623大東電,電器電纜,0.21,-0.10,-0.06,1.26,-0.62,0.06,,31,0.75,,77.06,201.00,-1.50,
,,219,3032偉訓,電子零組件,0.40,0.33,0.37,0.54,-0.63,-0.26,,31,0.75,,52.18,80.00,2.00,
,,220,1702南僑,食品,0.25,0.10,0.14,-0.01,0.01,0.26,,50,0.75,,57.80,33.05,0.30,
,,221,1907永豐餘,造紙,0.17,0.05,0.23,0.17,0.09,0.04,,10,0.75,,85.34,31.20,0.75,
